,speed,den,time,dis,Floor,age,gender,ID,group,floor_xg
115,0.5416722685185222,12.2,1652.96,1092.842873,41,30.0,0.0,2.0,3.0,41
116,0.5538779632721178,20.76,1676.92,1106.113789,40,30.0,0.0,2.0,3.0,40
117,0.5969449489795959,19.28,1696.52,1117.81391,39,30.0,0.0,2.0,3.0,39
118,0.479634074074073,14.16,1723.52,1130.76403,38,30.0,0.0,2.0,3.0,38
119,0.5144119047618996,5.52,1752.92,1145.88774,37,30.0,0.0,2.0,3.0,37
120,0.58439174187726,1.76,1775.08,1158.837861,36,30.0,0.0,2.0,3.0,36
121,0.5729407726692188,27.84,1806.4,1176.782366,35,30.0,0.0,2.0,3.0,35
122,0.4696702873563244,14.08,1841.2,1193.126892,34,30.0,0.0,2.0,3.0,34
123,0.5978315670289893,9.28,1863.28,1206.327013,33,30.0,0.0,2.0,3.0,33
124,0.525789064976226,2.32,1888.52,1219.597929,32,30.0,0.0,2.0,3.0,32
125,0.544698324022345,9.0,2003.92,1264.827615,28,30.0,0.0,2.0,3.0,28
126,0.4899548157453971,5.72,2027.8,1276.527736,27,30.0,0.0,2.0,3.0,27
127,0.2879973090277766,64.2,2073.88,1289.798652,26,30.0,0.0,2.0,3.0,26
128,0.6058208732057482,62.6,2090.6,1299.927977,25,30.0,0.0,2.0,3.0,25
129,0.4818830313014814,57.76,2114.88,1311.628097,24,30.0,0.0,2.0,3.0,24
130,0.5450794669669691,42.48,2141.52,1326.149014,23,30.0,0.0,2.0,3.0,23
131,0.6059178685897374,35.48,2166.48,1341.272724,22,30.0,0.0,2.0,3.0,22
132,0.4115583507306934,13.72,2204.8,1357.04364,21,30.0,0.0,2.0,3.0,21
133,0.7428148330058864,10.64,2225.16,1372.16735,20,30.0,0.0,2.0,3.0,20
134,0.36845189359783787,20.4,2269.52,1388.511876,19,30.0,0.0,2.0,3.0,19
135,0.6099870609981503,18.76,2291.16,1401.711996,18,30.0,0.0,2.0,3.0,18
136,0.5367027981651413,15.12,2312.96,1413.412117,17,30.0,0.0,2.0,3.0,17
137,0.5903432829181418,78.52,2335.44,1426.683034,16,30.0,0.0,2.0,3.0,16
138,0.5074811623246491,73.52,2355.4,1436.812358,15,30.0,0.0,2.0,3.0,15
